run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,sphericity_avg,PBC_Method,Bending_PBC_Type,Growth_Direction,generate_channels,channel_vof_target,E_x,nu_x,porosity,V_solid,phi_inclusion,phi_soft_total,E_z,nu_z,E_eff,nu_eff,G_eff,E_anisotropy
MSEED_z85_s2,0.50,0.033,Composite,4.601e9,0.33,0.065,0.043,0.015,0.050,2.2e9,0.68,Gmsh,Lesicar,Z,Yes,0.018,3448151696.2758183,0.3502224871378373,0.02388408266858555,0.1220144896664268,0.14600178586060153,0.16988586852918708,3530736462.417482,0.35111761850869805,3448151696.2758183,0.3502224871378373,MISSING,1.0239504445906076
MSEED_z85_s3,0.50,0.033,Composite,4.601e9,0.33,0.065,0.043,0.015,0.050,2.2e9,0.68,Gmsh,Lesicar,Z,Yes,0.018,3418344633.3783245,0.3518032476042815,0.019491248045554244,0.12256359399430572,0.1584542015563244,0.17794544960187864,3512055475.181627,0.35179117160163453,3418344633.3783245,0.3518032476042815,MISSING,1.0274141000554085
MSEED_z85_s4,0.50,0.033,Composite,4.601e9,0.33,0.065,0.043,0.015,0.050,2.2e9,0.68,Gmsh,Lesicar,Z,Yes,0.018,3605797740.871732,0.3483254313125934,0.014967676858805623,0.1231290403926493,0.1351416891365249,0.15010936599533053,3664159422.689395,0.3481711904126018,3605797740.871732,0.3483254313125934,MISSING,1.0161855117817988
MSEED_z85_s5,0.50,0.033,Composite,4.601e9,0.33,0.065,0.043,0.015,0.050,2.2e9,0.68,Gmsh,Lesicar,Z,Yes,0.018,3489341732.59192,0.34978688201937025,0.02388247806302246,0.12201469024212219,0.1417234400773708,0.16560591814039327,3582723697.480516,0.3488746514327171,3489341732.59192,0.34978688201937025,MISSING,1.0267620577303649
MSEED_z95_s1,0.50,0.033,Composite,4.591e9,0.33,0.110,0.045,0.020,0.090,2.2e9,0.62,Gmsh,Lesicar,Z,Yes,0.060,2394474713.451408,0.3798507139643519,0.026510238474255488,0.12168622019071806,0.3125563068491246,0.3390665453233801,2532630572.288415,0.3807276150132026,2394474713.451408,0.3798507139643519,MISSING,1.0576977731528718
MSEED_z95_s2,0.50,0.033,Composite,4.591e9,0.33,0.110,0.045,0.020,0.090,2.2e9,0.62,Gmsh,Lesicar,Z,Yes,0.060,2468114800.6699934,0.377867216908636,0.03128399854069852,0.12108950018241268,0.304910088596446,0.33619408713714455,2524803911.9067807,0.3797257026725036,2468114800.6699934,0.377867216908636,MISSING,1.022968587693489
MSEED_z95_s3,0.50,0.033,Composite,4.591e9,0.33,0.110,0.045,0.020,0.090,2.2e9,0.62,Gmsh,Lesicar,Z,Yes,0.060,2454491288.3440742,0.37706651246511486,0.030017924978615662,0.12124775937767304,0.3021268098201661,0.33214473479878176,2587060944.672088,0.3772475322380695,2454491288.3440742,0.37706651246511486,MISSING,1.0540110518858072
MSEED_z95_s4,0.50,0.033,Composite,4.591e9,0.33,0.110,0.045,0.020,0.090,2.2e9,0.62,Gmsh,Lesicar,Z,Yes,0.060,2455718661.2645597,0.3783890783623989,0.027441136872008998,0.12156985789099888,0.3090113193155361,0.3364524561875451,2546357278.998928,0.37860888160056483,2455718661.2645597,0.3783890783623989,MISSING,1.0369092026558508
MSEED_z95_s5,0.50,0.033,Composite,4.591e9,0.33,0.110,0.045,0.020,0.090,2.2e9,0.62,Gmsh,Lesicar,Z,Yes,0.060,2373829881.6861978,0.3828780143132008,0.020189188605637787,0.12247635142429528,0.3260382288282591,0.3462274174338969,2464337780.610831,0.3814392237318529,2373829881.6861978,0.3828780143132008,MISSING,1.0381273736685557
NSEED_z05_s1,0.50,0.033,Composite,4.6944e+09,0.33,0.0251,0.031,0.012,0.0131,2.2e9,0.85,Gmsh,Lesicar,Z,No,0,4466485620.604205,0.3325199315432369,0.011815040868199844,0.12352311989147502,0.021935591340152882,0.03375063220835273,4465550617.050684,0.332593935274383,4466485620.604205,0.3325199315432369,MISSING,1.0002093814702158
NSEED_z05_s2,0.50,0.033,Composite,4.6944e+09,0.33,0.0251,0.031,0.012,0.0131,2.2e9,0.85,Gmsh,Lesicar,Z,No,0,4441474186.48363,0.33270806769790545,0.013551647505718023,0.12330604406178525,0.022636720315688308,0.03618836782140633,4447944956.378443,0.3326220921208255,4441474186.48363,0.33270806769790545,MISSING,1.0014568968822344
NSEED_z05_s3,0.50,0.033,Composite,4.6944e+09,0.33,0.0251,0.031,0.012,0.0131,2.2e9,0.85,Gmsh,Lesicar,Z,No,0,4467443067.749199,0.3323888075334348,0.012258102404196336,0.12346773719947546,0.021335961448045282,0.03359406385224162,4469205697.556722,0.33241049496298414,4467443067.749199,0.3323888075334348,MISSING,1.000394550032489
NSEED_z05_s4,0.50,0.033,Composite,4.6944e+09,0.33,0.0251,0.031,0.012,0.0131,2.2e9,0.85,Gmsh,Lesicar,Z,No,0,4442726086.323394,0.33276412532589345,0.012618463601100416,0.12342269204986245,0.02387265432996344,0.036491117931063854,4445639750.775152,0.3327023039657606,4442726086.323394,0.33276412532589345,MISSING,1.000655828064829
NSEED_z05_s5,0.50,0.033,Composite,4.6944e+09,0.33,0.0251,0.031,0.012,0.0131,2.2e9,0.85,Gmsh,Lesicar,Z,No,0,4448862683.840484,0.33267213389019934,0.012248243933640879,0.12346896950829489,0.022938571151684073,0.03518681508532495,4447938046.408798,0.3327733386000128,4448862683.840484,0.33267213389019934,MISSING,1.000207880015872
NSEED_z15_s1,0.50,0.033,Composite,4.6829e+09,0.33,0.0275,0.032,0.012,0.0155,2.2e9,0.82,Gmsh,Lesicar,Z,No,0,4433399884.22367,0.33287979532627926,0.011789835411844862,0.12352627057351939,0.025281468419828812,0.037071303831673674,4437151526.921039,0.3328349531508741,4433399884.22367,0.33287979532627926,MISSING,1.000846222491844
NSEED_z15_s2,0.50,0.033,Composite,4.6829e+09,0.33,0.0275,0.032,0.012,0.0155,2.2e9,0.82,Gmsh,Lesicar,Z,No,0,4398536881.116577,0.3335428808906843,0.01172243296154818,0.12353469587980648,0.02950763513749166,0.04123006809903984,4402725337.449234,0.33352201080616733,4398536881.116577,0.3335428808906843,MISSING,1.0009522385388283
NSEED_z15_s3,0.50,0.033,Composite,4.6829e+09,0.33,0.0275,0.032,0.012,0.0155,2.2e9,0.82,Gmsh,Lesicar,Z,No,0,4396664149.00193,0.3333436516880579,0.013026353244988798,0.1233717058443764,0.02922748602319558,0.04225383926818438,4393701897.4253845,0.3335176522635218,4396664149.00193,0.3333436516880579,MISSING,1.0006742040415353
NSEED_z15_s4,0.50,0.033,Composite,4.6829e+09,0.33,0.0275,0.032,0.012,0.0155,2.2e9,0.82,Gmsh,Lesicar,Z,No,0,4412418319.559568,0.33307335946616756,0.013542702773962745,0.12330716215325466,0.026333614209269385,0.03987631698323213,4410680252.656573,0.3330907339305236,4412418319.559568,0.33307335946616756,MISSING,1.000394058694676
