run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,sphericity_avg,PBC_Method,Bending_PBC_Type,Growth_Direction,generate_channels,channel_vof_target,E_eff,nu_eff,G_eff,D_rve,E_bending,porosity,N_membrane,B_coupling,D_classical,l_squared,l,D_ratio,E_bending_material
RVE_L80_s01,0.80,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4701209781.981345,0.3480877029461526,1714098308.1609526,207146805.7217894,6068754073.880548,0.09783931811971947,-9.928606263412334,-90.26005742919564,182591691.83607757,0.022383410136836823,0.14961086236245288,1.134481003154055,5333433189.499852
RVE_L80_s02,0.80,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4727821786.387428,0.34701835855241514,1736353443.0231287,202503076.2425762,5932707311.794224,0.09834009072144467,3.3796527510756214,30.724116085351106,183470106.67414662,0.017127281931087285,0.13087124180310694,1.103738804721105,5218280367.44166
RVE_L80_s03,0.80,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4592012249.6838255,0.3493358893313589,1712217021.4208345,190754759.4137811,5588518342.200617,0.09802993213466293,-52.024228795332235,-472.9475370657358,178527373.41780162,0.0111582179009434,0.10563246613112562,1.068490258731159,4906520356.761323
RVE_L80_s04,0.80,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4584057120.492692,0.3505673888149142,1691297443.3848484,207191694.82119435,6070069184.214677,0.09949140470321627,-2683.3179166086643,-24393.799374077287,178393230.73459223,0.026605373473077957,0.1631115369098028,1.1614324936434812,5324072892.457983
RVE_L80_s05,0.80,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4778656646.316395,0.3477789951451092,1760263759.9827485,206943229.54800782,6062789928.16429,0.10036475306320969,89.52224407653439,813.8385869238181,185554317.4703698,0.018985890569966034,0.13778929773377188,1.1152703551673138,5329494095.159931
RVE_L80_s06,0.80,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4833679344.826992,0.3477321662522149,1795869777.3059607,207773623.12398297,6087117864.960438,0.10224271342626368,-175.67663669791074,-1597.060342271208,187683884.31001484,0.017479116411165743,0.13220860944418764,1.1070402975078246,5351077819.9546995
RVE_L80_s07,0.80,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4841233918.638904,0.3476085006956403,1786040773.63587,216594766.38805857,6345549796.525152,0.09812222219353295,131.70399489304145,1197.3090509699387,187958830.41380152,0.02505186366417118,0.15827780534291971,1.1523521715431697,5578806419.09199
RVE_L80_s08,0.80,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4800101862.33451,0.34662081960478586,1776723846.467619,215467210.12764373,6312515921.708312,0.09932290571128644,228.5301579403694,2077.5469016243987,186216662.67351276,0.0257237389411673,0.1603862180524477,1.157078034984522,5554092430.59556
RVE_L80_s09,0.80,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4750837942.442247,0.3467401414711849,1741149002.6739066,0,0.0,0.09786135092717219,0.0,0,,,,,
RVE_L80_s10,0.80,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4696836515.238752,0.34763639798912294,1719772651.1073437,203342629.3275181,5957303593.579631,0.09821070282396072,-0.3676984199086064,-3.3427129263728963,182356686.15640983,0.01906678547524476,0.1380825313906316,1.1150818410524763,5237357108.534926
RVE_L96_s01,0.96,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4543527977.192997,0.35166818068404493,1679402279.0024016,0,0.0,0.09841484936169764,0.0,0,,,,,
RVE_L96_s02,0.96,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4709982782.181741,0.34769535146093034,1710700915.3310478,0,0.0,0.09851032253157954,0.0,0,,,,,
RVE_L96_s03,0.96,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4625562376.197134,0.35045427674082613,1676610999.8108754,0,0.0,0.09817125272765137,0.0,0,,,,,
RVE_L96_s04,0.96,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4607644011.127851,0.35031467028898616,1691370986.2496238,0,0.0,0.09890671174773502,0.0,0,,,,,
RVE_L96_s05,0.96,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4792232663.811085,0.3474996418045366,1773904029.883381,0,0.0,0.09770639491841526,0.0,0,,,,,
RVE_L96_s06,0.96,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4666118234.684018,0.3481437481966373,1721488583.6206372,0,0.0,0.09901773735396846,0.0,0,,,,,
RVE_L96_s07,0.96,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4762032245.859684,0.34773374176508554,1761241434.8682146,0,0.0,0.0982905226091968,0.0,0,,,,,
RVE_L96_s08,0.96,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4704493937.770389,0.34822619642670266,1716558232.6041377,0,0.0,0.09897942197410081,0.0,0,,,,,
RVE_L96_s09,0.96,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4744932884.924258,0.34718535266225636,1737636149.3833978,0,0.0,0.09834085414773674,0.0,0,,,,,
RVE_L96_s10,0.96,0.033,Composite,9.43e9,0.33,0.20,0.04,0.10,0.10,2.2e9,0.75,Gmsh,Lesicar,Z,No,0,4597831978.029481,0.35085771321187254,1688217695.8474884,0,0.0,0.0984025766531853,0.0,0,,,,,
