run_id,L,L_mesh,Is_Porous,E_matrix,nu_matrix,VoF_sphere,r_avg,r_std,Mode,Disp,Mode2,Disp2,VoF_void_sphere,VoF_incl_sphere,E_sphere_inclusion,nu_sphere_inclusion,sphericity_avg,sphericity_std,min_distance,max_iterations,nlgeom_flag,PBC_Method,Kappa,Bending_Plane,Bending_PBC_Type,generate_channels,channel_vof_target,r_channel_avg,r_channel_std,Growth_Direction,Growth_Concentration,Inclusion_Type,K_inclusion,G_inclusion,full_tensor
NSEED_z85_s1,0.50,0.033,Composite,4.6024e+09,0.33,0.0626,0.044,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0506,2.2e9,0.48,0.64,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0337,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
NSEED_z85_s2,0.50,0.033,Composite,4.6024e+09,0.33,0.0626,0.044,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0506,2.2e9,0.48,0.64,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0337,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
NSEED_z85_s3,0.50,0.033,Composite,4.6024e+09,0.33,0.0626,0.044,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0506,2.2e9,0.48,0.64,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0337,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
NSEED_z85_s4,0.50,0.033,Composite,4.6024e+09,0.33,0.0626,0.044,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0506,2.2e9,0.48,0.64,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0337,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
NSEED_z85_s5,0.50,0.033,Composite,4.6024e+09,0.33,0.0626,0.044,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0506,2.2e9,0.48,0.64,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0337,0.022,0.005,Z,0.67,Liquid,2200000000.0,440029.33528897085,No
NSEED_z95_s1,0.50,0.033,Composite,4.5909e+09,0.33,0.0994,0.045,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0874,2.2e9,0.48,0.61,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0583,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
NSEED_z95_s2,0.50,0.033,Composite,4.5909e+09,0.33,0.0994,0.045,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0874,2.2e9,0.48,0.61,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0583,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
NSEED_z95_s3,0.50,0.033,Composite,4.5909e+09,0.33,0.0994,0.045,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0874,2.2e9,0.48,0.61,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0583,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
NSEED_z95_s4,0.50,0.033,Composite,4.5909e+09,0.33,0.0994,0.045,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0874,2.2e9,0.48,0.61,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0583,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
NSEED_z95_s5,0.50,0.033,Composite,4.5909e+09,0.33,0.0994,0.045,0.010,Uniaxial Tension X,0.005,Uniaxial Tension Z,0.005,0.012,0.0874,2.2e9,0.48,0.61,0.10,0.002,200000,OFF,Gmsh,0,xz,Lesicar,Yes,0.0583,0.022,0.005,Z,0.70,Liquid,2200000000.0,440029.33528897085,No
